,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
93,001570,KR7001570001,금양,KOSPI,,60300,2,-100,-0.17,61300,61400,58500,1249341,75028977200,3500417231100,58050037,STK
94,029780,KR7029780004,삼성카드,KOSPI,,29850,3,0,0.0,29950,30000,29850,69736,2084769350,3458387896350,115858891,STK
95,021240,KR7021240007,코웨이,KOSPI,,46600,2,-450,-0.96,47050,47400,46350,260901,12190454800,3439062245400,73799619,STK
96,010620,KR7010620003,현대미포조선,KOSPI,,85900,1,3500,4.25,83500,86300,82600,610346,51946896200,3431030599100,39942149,STK
97,307950,KR7307950006,현대오토에버,KOSPI,,124100,1,2800,2.31,122100,124100,121900,106015,13116375100,3403316166200,27423982,STK
98,282330,KR7282330000,BGF리테일,KOSPI,,193900,1,3500,1.84,193900,196500,190800,84157,16336275520,3351349373400,17283906,STK
99,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,83200,1,800,0.97,82700,84800,82100,164348,13726924800,3295482777600,39609168,KSQ
100,263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,51200,1,100,0.2,51500,51900,50600,294458,15122937800,3289490176000,64247855,KSQ
101,180640,KR7180640005,한진칼,KOSPI,,49250,1,1200,2.5,48850,51000,48000,646310,31935319100,3288018453000,66761796,STK
102,016360,KR7016360000,삼성증권,KOSPI,,36350,2,-250,-0.68,36700,36900,36250,323056,11752019200,3246055000000,89300000,STK
103,005940,KR7005940002,NH투자증권,KOSPI,,9720,2,-10,-0.1,9810,9810,9690,512834,4992580000,3223792752120,331665921,STK
104,293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,우량기업부,38150,2,-50,-0.13,38550,38850,38000,763636,29236900950,3145431143050,82449047,KSQ
105,071050,KR7071050009,한국금융지주,KOSPI,,55100,1,200,0.36,55100,55400,54700,157757,8677820900,3070502159200,55725992,STK
106,006260,KR7006260004,LS,KOSPI,,94500,1,8500,9.88,90400,94800,88600,1131739,103838468100,3042900000000,32200000,STK
107,051915,KR7051911006,LG화학우,KOSPI,,384500,1,14500,3.92,371000,384500,370000,38913,14737428500,2956343600000,7688800,STK
108,004990,KR7004990008,롯데지주,KOSPI,,27900,1,100,0.36,27950,28200,27800,139444,3894162950,2926967712300,104909237,STK
109,048260,KR7048260004,오스템임플란트,KOSDAQ,벤처기업부,187800,1,100,0.05,187800,187800,187600,1015,190781700,2925264446400,15576488,KSQ
110,008770,KR7008770000,호텔신라,KOSPI,,73400,1,1400,1.94,72000,74000,71800,481692,35178071200,2880812081400,39248121,STK
111,028670,KR7028670008,팬오션,KOSPI,,5340,1,160,3.09,5230,5360,5220,4523290,24069227340,2854601194080,534569512,STK
112,000990,KR7000990002,DB하이텍,KOSPI,,64200,3,0,0.0,64400,64700,63000,677281,43313892600,2850389349600,44398588,STK
113,042700,KR7042700005,한미반도체,KOSPI,,29100,2,-50,-0.17,28700,29800,28050,6155678,178832978550,2832573688200,97339302,STK
114,003410,KR7003410008,쌍용C&E,KOSPI,,5580,1,10,0.18,5580,5600,5550,489743,2729653750,2811536540100,503859595,STK
115,041510,KR7041510009,에스엠,KOSDAQ,우량기업부,117600,1,2800,2.44,115600,118500,113000,453509,53010576600,2802513957600,23830901,KSQ
116,272210,KR7272210006,한화시스템,KOSPI,,14770,1,370,2.57,14500,14870,14500,1081666,15913354300,2790339375530,188919389,STK
117,052690,KR7052690005,한전기술,KOSPI,,72600,1,2900,4.16,70400,73000,70000,125774,9019097300,2774772000000,38220000,STK
118,001450,KR7001450006,현대해상,KOSPI,,31000,2,-650,-2.05,31700,31750,30850,657086,20413279450,2771400000000,89400000,STK
119,020150,KR7020150009,롯데에너지머티리얼즈,KOSPI,,59200,2,-100,-0.17,59500,59800,58200,211547,12472645900,2729761432000,46110835,STK
120,004370,KR7004370003,농심,KOSPI,,438000,1,500,0.11,436500,439500,433000,18607,8120014000,2664197196000,6082642,STK
121,014680,KR7014680003,한솔케미칼,KOSPI,,228500,2,-2500,-1.08,231500,232000,226500,60997,13918456000,2590092057500,11335195,STK
122,007070,KR7007070006,GS리테일,KOSPI,,24700,1,900,3.78,23850,24750,23850,410445,10039178550,2586532673400,104717922,STK
123,005385,KR7005381009,현대차우,KOSPI,,106600,2,-1300,-1.2,108300,108400,106600,54302,5821750300,2570458485400,24113119,STK
124,403870,KR7403870009,HPSP,KOSDAQ,벤처기업부,31450,1,650,2.11,30500,31650,30350,1794905,55966963100,2552450550000,81159000,KSQ
125,214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,227500,1,31000,15.78,210000,239000,206000,331078,73968742500,2444032500000,10743000,KSQ
126,008930,KR7008930000,한미사이언스,KOSPI,,34700,1,700,2.06,34400,35900,34300,208820,7313648200,2427505818000,69956940,STK
127,039490,KR7039490008,키움증권,KOSPI,,91200,2,-2700,-2.88,94700,94700,91000,87072,8016678200,2391875587200,26226706,STK
128,111770,KR7111770004,영원무역,KOSPI,,53700,1,1800,3.47,51000,54400,50900,155670,8359668400,2379525831600,44311468,STK
129,036460,KR7036460004,한국가스공사,KOSPI,,25700,1,500,1.98,25300,26000,25300,257119,6589080600,2372444100000,92313000,STK
130,001040,KR7001040005,CJ,KOSPI,,80500,1,500,0.63,80700,81500,79600,162127,13021311900,2348748339000,29176998,STK
131,002790,KR7002790004,아모레G,KOSPI,,28250,1,550,1.99,27900,28550,27850,440459,12413580800,2329443585000,82458180,STK
132,204320,KR7204320006,HL만도,KOSPI,,49350,2,-50,-0.1,49400,49750,49000,267094,13189886100,2317333872000,46957120,STK
133,042670,KR7042670000,HD현대인프라코어,KOSPI,,11600,1,280,2.47,11500,11640,11340,2992782,34454996040,2315400054800,199603453,STK
134,457190,KR7457190007,이수스페셜티케미컬,KOSPI,,420000,0,0,0.0,0,0,0,0,0,2313674580000,5508749,STK
135,081660,KR7081660003,휠라홀딩스,KOSPI,,38000,2,-150,-0.39,38500,38600,37650,130560,4965833700,2308584436000,60752222,STK
136,088350,KR7088350004,한화생명,KOSPI,,2640,1,20,0.76,2630,2675,2620,4293169,11356553600,2292919200000,868530000,STK
137,139480,KR7139480008,이마트,KOSPI,,81300,1,300,0.37,81100,81800,80900,168339,13688420500,2266304084700,27875819,STK
138,393890,KR7393890009,더블유씨피,KOSDAQ,기술성장기업부,67000,1,4300,6.86,65500,67800,63100,1099440,72790880900,2257666706000,33696518,KSQ
139,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,기술성장기업부,43600,3,0,0.0,43750,44850,43550,386378,17044044400,2254255421600,51703106,KSQ
140,138930,KR7138930003,BNK금융지주,KOSPI,,6910,1,60,0.88,6870,6940,6840,1251160,8627194980,2252212549860,325935246,STK
141,000880,KR7000880005,한화,KOSPI,,29950,1,250,0.84,29700,30300,29700,317984,9542731800,2245014113250,74958735,STK
142,023530,KR7023530009,롯데쇼핑,KOSPI,,79000,2,-800,-1.0,79800,80500,78700,105511,8350103700,2234811645000,28288755,STK
143,006040,KR7006040000,동원산업,KOSPI,,44300,3,0,0.0,44300,44750,43700,393483,17419237850,2214232059500,49982665,STK
144,010120,KR7010120004,LS ELECTRIC,KOSPI,,73700,1,900,1.24,73700,74200,72800,124812,9189389000,2211000000000,30000000,STK
145,030000,KR7030000004,제일기획,KOSPI,,18780,2,-120,-0.63,19000,19070,18770,475093,8955134020,2160474205500,115041225,STK
146,298050,KR7298050006,효성첨단소재,KOSPI,,469500,2,-2000,-0.42,471500,476500,466500,26203,12320653500,2103335586000,4479948,STK
147,012750,KR7012750006,에스원,KOSPI,,55000,1,1100,2.04,54700,55500,54400,92890,5100543100,2089954790000,37999178,STK
148,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,135600,2,-1400,-1.02,136800,139700,135100,60909,8333719900,2066865372000,15242370,KSQ
149,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,31700,2,-900,-2.76,32650,32800,30850,551680,17371550950,2053421453400,64776702,KSQ
150,267260,KR7267260008,HD현대일렉트릭,KOSPI,,56000,1,2800,5.26,53800,56500,53400,504523,28079780600,2018639560000,36047135,STK
151,278280,KR7278280003,천보,KOSDAQ GLOBAL,우량기업부,200500,1,3500,1.78,200000,201000,195500,74796,14895866000,2005000000000,10000000,KSQ
152,336260,KR7336260005,두산퓨얼셀,KOSPI,,30600,1,1100,3.73,29900,30600,29800,408164,12359770650,2004108015600,65493726,STK
153,022100,KR7022100002,포스코DX,KOSDAQ GLOBAL,우량기업부,13130,1,700,5.63,12710,13290,12680,11426990,149116485000,1996215991770,152034729,KSQ
154,108320,KR7108320003,LX세미콘,KOSPI,,120500,2,-1300,-1.07,121000,122800,119400,136090,16463030700,1959848150000,16264300,STK
155,026960,KR7026960005,동서,KOSPI,,19640,2,-80,-0.41,19720,19990,19370,107750,2115716600,1958108000000,99700000,STK
156,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,37500,2,-1100,-2.85,38350,38350,37300,744213,28068055750,1928043525000,51414494,KSQ
157,005420,KR7005420005,코스모화학,KOSPI,,54900,2,-1300,-2.31,56300,56800,54000,888955,48800231700,1921951717200,35008228,STK
158,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,99200,2,-500,-0.5,99900,100100,99100,152388,15149733900,1909693843200,19250946,KSQ
159,086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,257500,2,-4500,-1.72,258500,265500,255000,127911,33243172500,1879355510000,7298468,KSQ
160,001440,KR7001440007,대한전선,KOSPI,,15050,1,420,2.87,14630,15200,14630,856474,12852967290,1872931865000,124447300,STK
161,145720,KR7145720009,덴티움,KOSPI,,166400,2,-3700,-2.18,171300,171800,161500,150284,24952485700,1841853312000,11068830,STK
162,000120,KR7000120006,CJ대한통운,KOSPI,,80700,1,800,1.0,80000,81500,80000,65196,5268992600,1840956160800,22812344,STK
163,079550,KR7079550000,LIG넥스원,KOSPI,,83500,1,2200,2.71,81700,83600,81700,164049,13623157400,1837000000000,22000000,STK
164,253450,KR7253450001,스튜디오드래곤,KOSDAQ,우량기업부,61000,2,-200,-0.33,61300,61800,60800,126543,7739268000,1833568378000,30058498,KSQ
165,357780,KR7357780006,솔브레인,KOSDAQ,우량기업부,235000,2,-5500,-2.29,241000,241000,234500,18699,4409914500,1827963010000,7778566,KSQ
166,004170,KR7004170007,신세계,KOSPI,,184400,1,100,0.05,184900,186200,184000,77793,14383995700,1815451376400,9845181,STK
167,006360,KR7006360002,GS건설,KOSPI,,21200,1,150,0.71,21250,21350,20950,474815,10037688550,1814327588000,85581490,STK
168,002380,KR7002380004,KCC,KOSPI,,202000,2,-3500,-1.7,204000,206500,201000,44123,8933570500,1795067142000,8886471,STK
